Year,Month,Actual Temperature
1945,10,13.814
1945,11,6.831
1945,12,-1.911
1946,1,-3.317
1946,2,-0.074
1946,3,2.894
1946,4,14.369
1946,5,18.987
1946,6,26.456
1946,7,27.019
1946,8,25.79
1946,9,20.656
1946,10,14.272
1946,11,5.934
1946,12,-4.974
1947,1,-6.21
1947,2,-4.959
1947,3,2.048
1947,4,14.41
1947,5,20.035
1947,6,23.889
1947,7,26.547
1947,8,25.235
1947,9,19.0
1947,10,11.865
1947,11,1.281
1947,12,-6.463
1948,1,-5.64
1948,2,-0.698
1948,3,5.557
1948,4,15.345
1948,5,19.083
1948,6,25.719
1948,7,26.297
1948,8,25.916
1948,9,21.045
1948,10,12.439
1948,11,3.11
1948,12,-0.687
1949,1,-3.472
1949,2,0.323
1949,3,4.926
1949,4,13.57
1949,5,20.769
1949,6,24.909
1949,7,24.906
1949,8,25.064
1949,9,20.028
1949,10,13.828
1949,11,5.13
1949,12,-4.355
1950,1,-3.955
1950,2,-1.215
1950,3,6.13
1950,4,13.474
1950,5,19.014
1950,6,23.285
1950,7,25.809
1950,8,25.456
1950,9,19.833
1950,10,12.787
1950,11,2.68
1950,12,-2.969
1951,1,-6.928
1951,2,-2.555
1951,3,3.89
1951,4,11.841
1951,5,20.68
1951,6,25.136
1951,7,26.1
1951,8,26.077
1951,9,18.387
1951,10,13.744
1951,11,4.508
1951,12,0.05
1952,1,-3.392
1952,2,-4.563
1952,3,4.153
1952,4,13.764
1952,5,20.463
1952,6,24.656
1952,7,26.604
1952,8,24.726
1952,9,20.464
1952,10,12.576
1952,11,3.551
1952,12,-5.705
1953,1,-6.369
1953,2,-3.733
1953,3,6.453
1953,4,12.59
1953,5,18.84
1953,6,24.212
1953,7,27.272
1953,8,24.349
1953,9,20.567
1953,10,14.912
1953,11,4.281
1953,12,-2.104
1954,1,-3.127
1954,2,-0.592
1954,3,3.811
1954,4,13.199
1954,5,18.992
1954,6,22.764
1954,7,24.615
1954,8,25.021
1954,9,20.046
1954,10,12.369
1954,11,6.241
1954,12,-6.521
1955,1,-5.817
1955,2,0.043
1955,3,2.552
1955,4,13.01
1955,5,20.235
1955,6,25.134
1955,7,26.977
1955,8,26.263
1955,9,20.985
1955,10,11.665
1955,11,4.474
1955,12,-0.583
1956,1,-4.84
1956,2,-3.374
1956,3,3.043
1956,4,12.778
1956,5,18.325
1956,6,22.847
1956,7,26.48
1956,8,24.805
1956,9,21.172
1956,10,12.277
1956,11,1.366
1956,12,-5.814
1957,1,-6.414
1957,2,-6.028
1957,3,2.414
1957,4,13.121
1957,5,20.086
1957,6,22.909
1957,7,25.734
1957,8,25.191
1957,9,18.572
1957,10,13.158
1957,11,6.075
1957,12,-2.534
1958,1,-5.811
1958,2,-1.874
1958,3,4.467
1958,4,13.355
1958,5,19.666
1958,6,24.759
1958,7,26.964
1958,8,24.2
1958,9,21.116
1958,10,11.995
1958,11,4.487
1958,12,0.54
1959,1,-4.775
1959,2,0.119
1959,3,7.603
1959,4,13.416
1959,5,20.359
1959,6,23.705
1959,7,26.386
1959,8,25.466
1959,9,19.837
1959,10,14.282
1959,11,2.75
1959,12,-2.365
1960,1,-5.599
1960,2,2.091
1960,3,6.089
1960,4,13.443
1960,5,18.649
1960,6,25.075
1960,7,26.822
1960,8,25.331
1960,9,20.826
1960,10,12.637
1960,11,3.704
1960,12,-4.302
1961,1,-4.374
1961,2,0.633
1961,3,7.372
1961,4,14.712
1961,5,20.722
1961,6,25.316
1961,7,27.738
1961,8,25.634
1961,9,19.847
1961,10,12.457
1961,11,6.319
1961,12,-3.416
1962,1,-4.302
1962,2,-0.981
1962,3,4.601
1962,4,12.306
1962,5,20.661
1962,6,23.662
1962,7,26.68
1962,8,25.956
1962,9,20.59
1962,10,12.552
1962,11,3.556
1962,12,-0.442
1963,1,-5.341
1963,2,-1.474
1963,3,6.628
1963,4,12.165
1963,5,19.154
1963,6,25.488
1963,7,27.183
1963,8,26.138
1963,9,20.396
1963,10,12.352
1963,11,5.186
1963,12,-2.312
1964,1,-4.486
1964,2,-6.055
1964,3,4.293
1964,4,11.941
1964,5,20.693
1964,6,24.356
1964,7,25.703
1964,8,25.067
1964,9,19.676
1964,10,12.241
1964,11,5.422
1964,12,-1.641
1965,1,-3.951
1965,2,-0.543
1965,3,5.085
1965,4,11.201
1965,5,20.816
1965,6,24.517
1965,7,26.824
1965,8,25.19
1965,9,20.683
1965,10,14.556
1965,11,5.164
1965,12,-3.084
1966,1,-4.624
1966,2,-0.208
1966,3,4.614
1966,4,12.496
1966,5,19.727
1966,6,23.989
1966,7,25.905
1966,8,25.865
1966,9,19.28
1966,10,13.178
1966,11,4.596
1966,12,-4.866
1967,1,-4.475
1967,2,-3.047
1967,3,5.94
1967,4,13.187
1967,5,22.348
1967,6,24.086
1967,7,26.011
1967,8,26.068
1967,9,18.805
1967,10,13.373
1967,11,2.645
1967,12,-6.462
1968,1,-5.471
1968,2,-5.182
1968,3,6.025
1968,4,14.109
1968,5,20.125
1968,6,25.478
1968,7,27.442
1968,8,24.743
1968,9,20.479
1968,10,11.599
1968,11,5.091
1968,12,-1.099
1969,1,-6.75
1969,2,-5.24
1969,3,2.739
1969,4,12.376
1969,5,19.61
1969,6,23.4
1969,7,25.343
1969,8,24.575
1969,9,19.937
1969,10,13.019
1969,11,2.696
1969,12,-3.805
1970,1,-5.63
1970,2,-1.461
1970,3,1.61
1970,4,13.345
1970,5,19.709
1970,6,23.372
1970,7,25.464
1970,8,24.392
1970,9,19.604
1970,10,13.566
1970,11,3.444
1970,12,-2.725
1971,1,-4.36
1971,2,-2.983
1971,3,2.081
1971,4,13.099
1971,5,20.528
1971,6,23.962
1971,7,26.478
1971,8,24.534
1971,9,19.86
1971,10,12.813
1971,11,6.555
1971,12,-3.927
1972,1,-5.15
1972,2,-4.433
1972,3,5.645
1972,4,13.59
1972,5,19.148
1972,6,26.002
1972,7,27.003
1972,8,24.495
1972,9,19.218
1972,10,12.415
1972,11,3.991
1972,12,-1.832
1973,1,-4.047
1973,2,-1.705
1973,3,6.69
1973,4,14.678
1973,5,19.343
1973,6,23.066
1973,7,25.406
1973,8,25.259
1973,9,19.929
1973,10,11.562
1973,11,4.776
1973,12,-2.032
1974,1,-3.905
1974,2,-1.971
1974,3,4.514
1974,4,13.277
1974,5,19.984
1974,6,23.725
1974,7,25.626
1974,8,24.844
1974,9,19.785
1974,10,11.342
1974,11,4.288
1974,12,-3.705
1975,1,-3.014
1975,2,-1.32
1975,3,6.72
1975,4,14.572
1975,5,19.528
1975,6,24.924
1975,7,26.646
1975,8,26.041
1975,9,21.363
1975,10,13.715
1975,11,5.924
1975,12,-2.948
1976,1,-3.95
1976,2,0.41
1976,3,4.537
1976,4,11.745
1976,5,19.494
1976,6,23.086
1976,7,24.397
1976,8,23.776
1976,9,19.81
1976,10,12.451
1976,11,2.102
1976,12,-2.297
1977,1,-7.718
1977,2,-1.991
1977,3,7.032
1977,4,14.185
1977,5,18.941
1977,6,23.774
1977,7,26.248
1977,8,24.716
1977,9,20.748
1977,10,14.317
1977,11,4.934
1977,12,-0.271
1978,1,-3.268
1978,2,-2.2
1978,3,5.112
1978,4,14.195
1978,5,19.481
1978,6,25.354
1978,7,26.5
1978,8,24.798
1978,9,19.982
1978,10,12.475
1978,11,5.544
1978,12,-2.272
1979,1,-3.677
1979,2,-0.123
1979,3,5.262
1979,4,10.819
1979,5,19.189
1979,6,23.307
1979,7,25.506
1979,8,24.501
1979,9,18.999
1979,10,14.608
1979,11,2.966
1979,12,-1.056
1980,1,-4.536
1980,2,-2.659
1980,3,4.524
1980,4,10.885
1980,5,20.005
1980,6,25.138
1980,7,26.642
1980,8,24.38
1980,9,19.038
1980,10,12.191
1980,11,6.865
1980,12,-3.571
1981,1,-5.368
1981,2,-1.643
1981,3,7.214
1981,4,15.066
1981,5,19.849
1981,6,25.008
1981,7,27.529
1981,8,24.881
1981,9,20.45
1981,10,11.249
1981,11,1.896
1981,12,-2.875
1982,1,-4.846
1982,2,0.12
1982,3,6.639
1982,4,14.726
1982,5,20.918
1982,6,23.796
1982,7,25.097
1982,8,25.669
1982,9,19.777
1982,10,14.991
1982,11,4.927
1982,12,-2.291
1983,1,-3.467
1983,2,-2.81
1983,3,6.003
1983,4,14.058
1983,5,20.753
1983,6,25.231
1983,7,26.658
1983,8,25.213
1983,9,21.679
1983,10,13.132
1983,11,5.565
1983,12,-1.069
1984,1,-5.594
1984,2,-3.39
1984,3,3.285
1984,4,12.615
1984,5,20.023
1984,6,24.38
1984,7,26.325
1984,8,25.34
1984,9,19.661
1984,10,13.295
1984,11,4.797
1984,12,-4.162
1985,1,-5.68
1985,2,-2.378
1985,3,2.957
1985,4,13.768
1985,5,19.05
1985,6,24.153
1985,7,25.748
1985,8,25.147
1985,9,18.452
1985,10,13.753
1985,11,3.431
1985,12,-4.721
1986,1,-4.162
1986,2,-2.337
1986,3,5.97
1986,4,14.014
1986,5,20.525
1986,6,24.848
1986,7,25.487
1986,8,24.407
1986,9,19.888
1986,10,11.271
1986,11,3.203
1986,12,-2.61
1987,1,-4.213
1987,2,-0.312
1987,3,4.14
1987,4,13.375
1987,5,19.535
1987,6,23.225
1987,7,26.476
1987,8,25.001
1987,9,20.961
1987,10,13.819
1987,11,3.834
1987,12,-1.39
1988,1,-3.797
1988,2,-2.189
1988,3,3.712
1988,4,13.811
1988,5,19.692
1988,6,24.834
1988,7,25.881
1988,8,24.752
1988,9,21.08
1988,10,13.951
1988,11,5.772
1988,12,-1.322
1989,1,-2.962
1989,2,0.874
1989,3,6.963
1989,4,14.965
1989,5,20.639
1989,6,24.302
1989,7,25.728
1989,8,25.009
1989,9,19.612
1989,10,13.631
1989,11,4.246
1989,12,-0.781
1990,1,-5.755
1990,2,-0.915
1990,3,7.186
1990,4,12.767
1990,5,19.286
1990,6,24.242
1990,7,26.044
1990,8,25.654
1990,9,20.541
1990,10,15.022
1990,11,6.22
1990,12,-1.828
1991,1,-3.04
1991,2,-0.702
1991,3,3.999
1991,4,13.109
1991,5,19.136
1991,6,23.857
1991,7,25.934
1991,8,26.634
1991,9,20.675
1991,10,13.331
1991,11,4.158
1991,12,-2.807
1992,1,-2.63
1992,2,0.593
1992,3,5.548
1992,4,14.508
1992,5,19.945
1992,6,23.306
1992,7,26.517
1992,8,24.628
1992,9,20.318
1992,10,11.677
1992,11,3.152
1992,12,-1.432
1993,1,-4.853
1993,2,1.048
1993,3,6.978
1993,4,12.943
1993,5,20.232
1993,6,24.673
1993,7,24.747
1993,8,24.844
1993,9,20.873
1993,10,13.205
1993,11,2.941
1993,12,-2.101
1994,1,-2.632
1994,2,-0.12
1994,3,4.503
1994,4,16.163
1994,5,20.255
1994,6,25.971
1994,7,27.624
1994,8,26.343
1994,9,20.281
1994,10,13.243
1994,11,5.897
1994,12,-2.29
1995,1,-2.411
1995,2,0.992
1995,3,6.676
1995,4,13.437
1995,5,19.03
1995,6,23.853
1995,7,25.38
1995,8,24.953
1995,9,18.904
1995,10,13.959
1995,11,6.825
1995,12,-1.448
1996,1,-3.606
1996,2,-1.257
1996,3,5.133
1996,4,12.812
1996,5,20.491
1996,6,24.594
1996,7,25.377
1996,8,23.941
1996,9,20.631
1996,10,12.746
1996,11,3.626
1996,12,-0.422
1997,1,-4.748
1997,2,0.575
1997,3,7.842
1997,4,14.101
1997,5,19.797
1997,6,24.678
1997,7,28.534
1997,8,26.96
1997,9,19.001
1997,10,13.642
1997,11,5.188
1997,12,-1.915
1998,1,-4.397
1998,2,1.933
1998,3,7.547
1998,4,15.439
1998,5,19.881
1998,6,24.353
1998,7,26.723
1998,8,25.401
1998,9,23.04
1998,10,15.085
1998,11,5.031
1998,12,-0.397
1999,1,-1.945
1999,2,1.988
1999,3,5.17
1999,4,14.53
1999,5,20.049
1999,6,25.612
1999,7,27.806
1999,8,25.68
1999,9,21.507
1999,10,13.029
1999,11,5.694
1999,12,-0.993
2000,1,-6.82
2000,2,-1.767
2000,3,7.69
2000,4,14.247
2000,5,20.616
2000,6,26.368
2000,7,28.843
2000,8,25.918
2000,9,21.847
2000,10,12.584
2000,11,3.118
2000,12,-1.053
2001,1,-5.749
2001,2,-1.092
2001,3,7.257
2001,4,14.113
2001,5,22.592
2001,6,25.919
2001,7,27.232
2001,8,25.702
2001,9,21.1
2001,10,14.292
2001,11,5.347
2001,12,-3.48
2002,1,-0.037
2002,2,3.661
2002,3,9.346
2002,4,14.033
2002,5,21.286
2002,6,23.894
2002,7,27.319
2002,8,25.923
2002,9,20.721
2002,10,10.998
2002,11,2.927
2002,12,-3.419
2003,1,-4.179
2003,2,0.747
2003,3,6.178
2003,4,14.509
2003,5,20.823
2003,6,24.247
2003,7,25.758
2003,8,25.447
2003,9,20.805
2003,10,12.893
2003,11,3.444
2003,12,-0.688
2004,1,-3.076
2004,2,2.511
2004,3,7.329
2004,4,15.768
2004,5,19.816
2004,6,24.468
2004,7,25.621
2004,8,24.284
2004,9,20.821
2004,10,13.686
2004,11,6.036
2004,12,-1.516
2005,1,-4.016
2005,2,-3.482
2005,3,5.601
2005,4,15.547
2005,5,19.514
2005,6,25.636
2005,7,27.493
2005,8,25.5
2005,9,21.525
2005,10,14.272
2005,11,7.24
2005,12,-3.748
2006,1,-2.761
2006,2,-1.221
2006,3,7.487
2006,4,13.078
2006,5,20.166
2006,6,25.756
2006,7,25.857
2006,8,26.012
2006,9,21.276
2006,10,16.173
2006,11,6.314
2006,12,-1.93
2007,1,-2.566
2007,2,3.608
2007,3,5.998
2007,4,14.21
2007,5,21.823
2007,6,25.845
2007,7,26.639
2007,8,26.23
2007,9,22.047
2007,10,13.145
2007,11,5.243
2007,12,-0.484
2008,1,-4.237
2008,2,-0.563
2008,3,8.344
2008,4,15.216
2008,5,20.224
2008,6,23.339
2008,7,26.839
2008,8,25.743
2008,9,21.108
2008,10,14.41
2008,11,5.986
2008,12,-1.831
2009,1,-3.579
2009,2,0.923
2009,3,6.786
2009,4,15.045
2009,5,21.886
2009,6,25.609
2009,7,26.613
2009,8,25.351
2009,9,20.837
2009,10,14.82
2009,11,1.556
2009,12,-3.262
2010,1,-5.762
2010,2,-1.167
2010,3,3.785
2010,4,10.575
2010,5,20.912
2010,6,24.679
2010,7,28.134
2010,8,25.552
2010,9,20.762
2010,10,12.995
2010,11,5.435
2010,12,-1.789
2011,1,-6.065
2011,2,-0.552
2011,3,6.805
2011,4,13.903
2011,5,20.038
2011,6,25.69
2011,7,26.796
2011,8,25.824
2011,9,19.663
2011,10,13.875
2011,11,6.407
2011,12,-2.316
2012,1,-4.627
2012,2,-2.118
2012,3,5.294
2012,4,15.264
2012,5,22.024
2012,6,24.649
2012,7,26.96
2012,8,25.144
2012,9,20.235
2012,10,14.065
2012,11,3.62
2012,12,-5.174
2013,1,-5.316
2013,2,-1.489
2013,3,6.354
2013,4,11.734
2013,5,21.296
2013,6,24.338
2013,7,26.861
2013,8,27.039
2013,9,20.914
2013,10,13.471
2013,11,5.837
2013,12,-0.855
2014,1,-1.175
2014,2,-0.534
2014,3,9.474
2014,4,16.195
2014,5,21.456
2014,6,24.724
2014,7,27.626
2014,8,25.524
2014,9,20.59
2014,10,14.164
2014,11,5.993
2014,12,-1.701
2015,1,-1.334
2015,2,0.991
2015,3,8.224
2015,4,14.59
2015,5,20.818
2015,6,24.538
2015,7,26.536
2015,8,25.918
2015,9,20.73
2015,10,14.194
2015,11,3.238
2015,12,-0.668
2016,1,-5.135
2016,2,0.462
2016,3,8.659
2016,4,15.95
2016,5,20.51
2016,6,25.016
2016,7,26.946
2016,8,26.424
2016,9,21.819
2016,10,13.491
2016,11,4.386
2016,12,-0.387
2017,1,-2.391
2017,2,1.714
2017,3,7.789
2017,4,16.238
2017,5,22.57
2017,6,25.2
2017,7,27.609
2017,8,25.86
2017,9,22.589
2017,10,12.661
2017,11,3.939
2017,12,-1.308
2018,1,-4.385
2018,2,-1.209
2018,3,8.41
2018,4,15.214
2018,5,21.632
2018,6,26.507
2018,7,28.074
2018,8,27.271
2018,9,20.555
2018,10,12.834
2018,11,6.017
2018,12,-3.188
2019,1,-2.346
2019,2,-0.773
2019,3,8.97
2019,4,13.993
2019,5,21.753
2019,6,26.168
2019,7,27.481
2019,8,25.306
2019,9,22.876
2019,10,13.805
2019,11,5.916
2019,12,-1.691
2020,1,-1.805
2020,2,1.964
2020,3,8.953
2020,4,14.408
2020,5,20.978
2020,6,26.47
2020,7,26.389
2020,8,26.259
2020,9,21.512
2020,10,12.98
2020,11,6.099
2020,12,-2.769
