Year,Month,Actual Temperature
1991,2,3.183
1991,3,9.091
1991,4,7.946
1991,5,11.092
1991,6,18.459
1991,7,22.192
1991,8,22.221
1991,9,18.82
1991,10,11.927
1991,11,7.383
1991,12,1.76
1992,1,3.082
1992,2,4.307
1992,3,7.175
1992,4,10.238
1992,5,15.577
1992,6,17.272
1992,7,20.818
1992,8,23.546
1992,9,18.374
1992,10,13.535
1992,11,9.642
1992,12,4.719
1993,1,3.124
1993,2,2.998
1993,3,5.762
1993,4,10.071
1993,5,15.83
1993,6,19.755
1993,7,21.058
1993,8,23.099
1993,9,17.489
1993,10,13.545
1993,11,6.732
1993,12,5.517
1994,1,4.884
1994,2,4.478
1994,3,9.719
1994,4,8.981
1994,5,15.169
1994,6,18.595
1994,7,22.862
1994,8,24.107
1994,9,18.956
1994,10,12.918
1994,11,9.504
1994,12,5.229
1995,1,2.924
1995,2,6.603
1995,3,5.851
1995,4,9.234
1995,5,14.186
1995,6,17.496
1995,7,22.946
1995,8,20.342
1995,9,16.04
1995,10,13.471
1995,11,7.041
1995,12,6.134
1996,1,5.21
1996,2,3.406
1996,3,5.811
1996,4,10.288
1996,5,14.799
1996,6,19.379
1996,7,20.888
1996,8,21.012
1996,9,14.897
1996,10,11.914
1996,11,9.118
1996,12,4.414
1997,1,5.258
1997,2,5.881
1997,3,8.091
1997,4,7.791
1997,5,15.518
1997,6,19.91
1997,7,21.328
1997,8,21.546
1997,9,19.107
1997,10,13.046
1997,11,8.813
1997,12,5.254
1998,1,4.669
1998,2,6.489
1998,3,6.558
1998,4,10.409
1998,5,14.853
1998,6,20.17
1998,7,23.499
1998,8,23.4
1998,9,17.386
1998,10,12.97
1998,11,6.721
1998,12,2.946
1999,1,3.723
1999,2,3.009
1999,3,7.308
1999,4,10.231
1999,5,16.801
1999,6,20.17
1999,7,21.707
1999,8,23.09
1999,9,18.772
1999,10,13.641
1999,11,7.612
1999,12,4.619
2000,1,2.468
2000,2,5.161
2000,3,7.629
2000,4,11.305
2000,5,16.939
2000,6,20.448
2000,7,21.051
2000,8,22.995
2000,9,17.838
2000,10,13.617
2000,11,9.665
2000,12,6.116
2001,1,5.564
2001,2,5.178
2001,3,10.473
2001,4,9.204
2001,5,16.386
2001,6,19.359
2001,7,22.216
2001,8,23.491
2001,9,15.651
2001,10,15.416
2001,11,7.537
2001,12,1.877
2002,1,1.965
2002,2,6.512
2002,3,9.116
2002,4,10.468
2002,5,15.5
2002,6,20.918
2002,7,21.419
2002,8,20.529
2002,9,16.076
2002,10,13.159
2002,11,10.696
2002,12,5.647
2003,1,4.074
2003,2,1.497
2003,3,7.376
2003,4,10.116
2003,5,17.774
2003,6,23.289
2003,7,24.209
2003,8,25.31
2003,9,17.524
2003,10,12.419
2003,11,9.534
2003,12,4.325
2004,1,2.585
2004,2,4.729
2004,3,6.258
2004,4,9.975
2004,5,13.162
2004,6,18.978
2004,7,22.323
2004,8,22.187
2004,9,18.111
2004,10,15.187
2004,11,8.291
2004,12,5.628
2005,1,2.06
2005,2,1.604
2005,3,6.467
2005,4,9.794
2005,5,16.348
2005,6,20.033
2005,7,22.778
2005,8,20.208
2005,9,17.7
2005,10,12.761
2005,11,7.76
2005,12,3.136
2006,1,1.981
2006,2,4.073
2006,3,6.316
2006,4,11.159
2006,5,15.652
2006,6,19.133
2006,7,23.034
2006,8,20.462
2006,9,18.482
2006,10,14.74
2006,11,8.836
2006,12,5.517
2007,1,5.777
2007,2,6.636
2007,3,8.355
2007,4,12.82
2007,5,16.121
2007,6,20.268
2007,7,23.091
2007,8,22.035
2007,9,16.632
2007,10,12.396
2007,11,6.603
2007,12,3.204
2008,1,4.686
2008,2,4.679
2008,3,7.309
2008,4,10.559
2008,5,15.247
2008,6,19.516
2008,7,22.157
2008,8,22.411
2008,9,16.687
2008,10,13.954
2008,11,8.671
2008,12,4.3
2009,1,3.608
2009,2,3.685
2009,3,7.347
2009,4,11.328
2009,5,17.367
2009,6,19.055
2009,7,22.652
2009,8,23.395
2009,9,18.612
2009,10,12.283
2009,11,9.013
2009,12,5.079
2010,1,2.826
2010,2,4.655
2010,3,6.87
2010,4,10.638
2010,5,14.246
2010,6,19.04
2010,7,23.115
2010,8,21.586
2010,9,17.182
2010,10,12.266
2010,11,8.963
2010,12,3.872
2011,1,3.711
2011,2,4.665
2011,3,7.139
2011,4,11.932
2011,5,15.763
2011,6,20.124
2011,7,21.321
2011,8,23.273
2011,9,20.423
2011,10,12.953
2011,11,8.403
2011,12,5.706
2012,1,3.369
2012,2,1.21
2012,3,9.674
2012,4,10.913
2012,5,14.653
2012,6,21.349
2012,7,24.12
2012,8,24.252
2012,9,18.33
2012,10,14.183
2012,11,10.176
2012,12,3.726
2013,1,3.861
2013,2,3.052
2013,3,7.041
2013,4,11.94
2013,5,14.058
2013,6,18.489
2013,7,22.202
2013,8,22.714
2013,9,18.3
2013,10,14.814
2013,11,9.042
2013,12,4.942
2014,1,5.64
2014,2,7.424
2014,3,8.228
2014,4,11.229
2014,5,14.254
2014,6,19.513
2014,7,20.231
2014,8,21.217
2014,9,17.439
2014,10,14.638
2014,11,10.893
2014,12,5.634
2015,1,4.644
2015,2,4.696
2015,3,7.517
2015,4,10.835
2015,5,16.432
2015,6,20.339
2015,7,25.274
2015,8,22.824
2015,9,18.766
2015,10,13.125
2015,11,8.905
2015,12,5.352
2016,1,5.025
2016,2,7.296
2016,3,7.761
2016,4,12.407
2016,5,14.679
2016,6,19.395
2016,7,23.202
2016,8,21.696
2016,9,18.363
2016,10,12.866
2016,11,8.921
2016,12,4.493
2017,1,1.431
2017,2,6.627
2017,3,9.512
2017,4,11.113
2017,5,16.162
2017,6,22.22
2017,7,23.656
2017,8,24.447
2017,9,16.997
2017,10,13.408
2017,11,7.985
2017,12,4.091
2018,1,5.862
2018,2,3.017
2018,3,6.866
2018,4,13.337
2018,5,16.389
2018,6,20.189
2018,7,23.201
2018,8,22.876
2018,9,19.166
2018,10,14.68
2018,11,10.09
2018,12,4.988
2019,1,2.527
2019,2,6.1
2019,3,9.026
2019,4,10.518
2019,5,12.341
2019,6,22.129
2019,7,23.468
2019,8,23.621
2019,9,18.957
2019,10,14.759
2019,11,10.294
2019,12,6.53
2020,1,4.522
2020,2,7.399
2020,3,7.647
2020,4,11.0
2020,5,16.003
2020,6,18.757
2020,7,22.754
2020,8,23.467
2020,9,19.027
2020,10,12.283
2020,11,9.803
2020,12,5.684
