Year,Month,Actual Temperature,City,Country,Latitude,Longitude
1787,7,24.947,11_Marrakesh,Morocco,31.35 N,7.54 W
1787,8,25.744,11_Marrakesh,Morocco,31.35 N,7.54 W
1787,9,21.795,11_Marrakesh,Morocco,31.35 N,7.54 W
1787,10,17.248,11_Marrakesh,Morocco,31.35 N,7.54 W
1787,11,12.064,11_Marrakesh,Morocco,31.35 N,7.54 W
1787,12,9.157,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,1,6.256,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,2,11.595,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,3,13.415,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,4,16.234,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,5,19.379,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,6,23.927,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,7,28.309,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,8,27.583,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,9,22.71,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,10,18.596,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,11,13.841,11_Marrakesh,Morocco,31.35 N,7.54 W
1788,12,7.67,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,1,9.116,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,2,10.809,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,3,12.811,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,4,14.9,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,5,19.245,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,6,23.083,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,7,26.235,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,8,25.936,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,9,22.94,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,10,17.23,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,11,12.286,11_Marrakesh,Morocco,31.35 N,7.54 W
1789,12,9.188,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,1,9.285,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,2,11.271,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,3,14.143,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,4,15.376,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,5,18.065,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,6,23.73,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,7,26.3,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,8,26.436,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,9,23.06,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,10,18.056,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,11,12.96,11_Marrakesh,Morocco,31.35 N,7.54 W
1790,12,9.7,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,1,9.864,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,2,10.401,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,3,14.446,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,4,16.872,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,5,18.222,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,6,22.529,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,7,26.405,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,8,27.074,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,9,23.703,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,10,17.678,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,11,13.378,11_Marrakesh,Morocco,31.35 N,7.54 W
1791,12,9.488,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,1,8.188,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,2,11.857,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,3,13.795,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,4,16.232,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,5,20.017,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,6,24.443,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,7,27.024,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,8,25.578,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,9,22.863,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,10,17.485,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,11,12.757,11_Marrakesh,Morocco,31.35 N,7.54 W
1792,12,9.313,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,1,7.759,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,2,11.924,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,3,13.913,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,4,16.307,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,5,19.644,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,6,23.541,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,7,27.213,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,8,26.554,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,9,22.589,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,10,17.757,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,11,13.468,11_Marrakesh,Morocco,31.35 N,7.54 W
1793,12,9.181,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,1,9.146,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,2,10.851,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,3,15.043,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,4,17.052,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,5,19.85,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,6,21.581,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,7,25.097,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,8,25.975,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,9,22.813,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,10,18.77,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,11,13.766,11_Marrakesh,Morocco,31.35 N,7.54 W
1794,12,9.217,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,1,10.62,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,2,12.371,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,3,14.519,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,4,16.796,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,5,20.745,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,6,22.579,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,7,26.845,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,8,26.6,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,9,22.238,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,10,17.927,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,11,12.808,11_Marrakesh,Morocco,31.35 N,7.54 W
1795,12,9.756,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,1,9.628,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,2,11.083,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,3,11.888,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,4,15.997,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,5,19.515,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,6,24.601,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,7,26.542,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,8,27.235,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,9,22.948,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,10,18.515,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,11,12.622,11_Marrakesh,Morocco,31.35 N,7.54 W
1796,12,7.939,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,1,10.273,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,2,13.335,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,3,13.06,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,4,15.198,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,5,18.731,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,6,23.475,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,7,26.211,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,8,26.94,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,9,23.034,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,10,17.813,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,11,12.117,11_Marrakesh,Morocco,31.35 N,7.54 W
1797,12,9.799,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,1,9.03,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,2,10.907,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,3,14.962,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,4,16.104,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,5,19.607,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,6,23.582,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,7,27.466,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,8,27.729,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,9,22.658,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,10,18.449,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,11,14.038,11_Marrakesh,Morocco,31.35 N,7.54 W
1798,12,9.344,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,1,9.022,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,2,10.893,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,3,12.82,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,4,14.975,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,5,18.742,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,6,22.947,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,7,26.943,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,8,25.783,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,9,23.074,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,10,18.517,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,11,14.219,11_Marrakesh,Morocco,31.35 N,7.54 W
1799,12,7.952,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,1,8.906,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,2,11.23,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,3,13.118,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,4,16.153,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,5,18.577,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,6,23.262,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,7,27.242,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,8,26.911,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,9,22.495,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,10,19.228,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,11,13.848,11_Marrakesh,Morocco,31.35 N,7.54 W
1800,12,9.524,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,1,9.862,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,2,11.145,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,3,15.244,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,4,15.651,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,5,20.098,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,6,23.474,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,7,26.527,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,8,25.406,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,9,22.58,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,10,18.667,11_Marrakesh,Morocco,31.35 N,7.54 W
