Year,Month,Actual Temperature
2005,5,2.95
2005,6,8.257
2005,7,8.573
2005,8,7.761
2005,9,5.881
2005,10,0.473
2005,11,-4.764
2005,12,-9.067
2006,1,-6.97
2006,2,-4.213
2006,3,-3.482
2006,4,-0.929
2006,5,4.169
2006,6,8.647
2006,7,9.171
2006,8,7.703
2006,9,5.67
2006,10,-0.235
2006,11,-5.269
2006,12,-8.01
2007,1,-8.147
2007,2,-8.569
2007,3,-2.82
2007,4,0.308
2007,5,5.904
2007,6,7.78
2007,7,8.481
2007,8,7.761
2007,9,5.76
2007,10,2.582
2007,11,-5.711
2007,12,-7.943
2008,1,-8.557
2008,2,-8.33
2008,3,-3.502
2008,4,0.526
2008,5,4.64
2008,6,7.477
2008,7,7.919
2008,8,6.688
2008,9,5.429
2008,10,-0.325
2008,11,-5.221
2008,12,-7.894
2009,1,-7.893
2009,2,-5.906
2009,3,-3.406
2009,4,1.724
2009,5,4.139
2009,6,9.012
2009,7,9.891
2009,8,7.547
2009,9,6.241
2009,10,1.46
2009,11,-3.863
2009,12,-8.859
2010,1,-9.697
2010,2,-7.046
2010,3,-1.622
2010,4,1.744
2010,5,4.948
2010,6,9.137
2010,7,9.37
2010,8,8.027
2010,9,5.893
2010,10,1.043
2010,11,-3.705
2010,12,-9.713
2011,1,-10.089
2011,2,-7.519
2011,3,-3.575
2011,4,-0.314
2011,5,4.242
2011,6,7.535
2011,7,7.995
2011,8,6.913
2011,9,6.383
2011,10,0.386
2011,11,-5.363
2011,12,-7.21
2012,1,-11.379
2012,2,-6.783
2012,3,-3.238
2012,4,-0.12
2012,5,4.987
2012,6,9.16
2012,7,8.59
2012,8,7.825
2012,9,5.762
2012,10,-0.303
2012,11,-5.822
2012,12,-8.643
2013,1,-10.66
2013,2,-7.116
2013,3,-3.19
2013,4,-0.196
2013,5,4.372
2013,6,8.858
2013,7,8.533
2013,8,7.373
2013,9,5.005
2013,10,0.168
2013,11,-5.318
2013,12,-9.713
2014,1,-9.686
2014,2,-6.994
2014,3,-3.628
2014,4,-0.161
2014,5,4.787
2014,6,8.969
2014,7,8.368
2014,8,6.674
2014,9,5.151
2014,10,-0.153
2014,11,-4.436
2014,12,-8.199
2015,1,-11.465
2015,2,-7.993
2015,3,-2.734
2015,4,-0.182
2015,5,4.535
2015,6,8.858
2015,7,8.297
2015,8,7.467
2015,9,6.988
2015,10,0.725
2015,11,-3.834
2015,12,-8.655
2016,1,-11.22
2016,2,-4.386
2016,3,-2.397
2016,4,1.496
2016,5,4.247
2016,6,7.663
2016,7,8.31
2016,8,7.966
2016,9,5.505
2016,10,1.971
2016,11,-3.903
2016,12,-6.334
2017,1,-9.746
2017,2,-5.254
2017,3,-4.308
2017,4,0.616
2017,5,4.222
2017,6,7.81
2017,7,8.385
2017,8,7.953
2017,9,7.015
2017,10,2.351
2017,11,-4.804
2017,12,-6.79
2018,1,-7.802
2018,2,-5.39
2018,3,-3.507
2018,4,0.295
2018,5,4.391
2018,6,8.822
2018,7,8.61
2018,8,7.632
2018,9,6.649
2018,10,-0.656
2018,11,-4.711
2018,12,-10.76
2019,1,-11.349
2019,2,-6.96
2019,3,-3.914
2019,4,0.641
2019,5,4.906
2019,6,9.445
2019,7,7.927
2019,8,8.353
2019,9,5.913
2019,10,1.205
2019,11,-2.725
2019,12,-10.017
2020,1,-10.914
2020,2,-8.203
2020,3,-3.625
2020,4,-1.009
2020,5,3.422
2020,6,8.749
2020,7,9.054
2020,8,8.215
2020,9,7.261
2020,10,3.858
2020,11,-4.449
2020,12,-7.672
