Year,Month,Actual Temperature
1782,1,-6.447
1782,2,-5.157
1782,3,-5.767
1782,4,-1.55
1782,5,1.677
1782,6,6.667
1782,7,8.054
1782,8,9.082
1782,9,4.974
1782,10,-1.117
1782,11,-4.934
1782,12,-5.347
1783,1,-7.803
1783,2,-3.937
1783,3,-4.65
1783,4,0.252
1783,5,3.499
1783,6,7.531
1783,7,9.075
1783,8,7.308
1783,9,3.741
1783,10,-0.565
1783,11,-4.387
1783,12,-5.076
1784,1,-5.869
1784,2,-5.696
1784,3,-6.525
1784,4,-1.915
1784,5,2.642
1784,6,6.509
1784,7,8.363
1784,8,7.857
1784,9,3.545
1784,10,-0.609
1784,11,-3.982
1784,12,-6.12
1785,1,-5.077
1785,2,-6.076
1785,3,-6.235
1785,4,-1.218
1785,5,2.473
1785,6,9.053
1785,7,9.512
1785,8,7.853
1785,9,3.536
1785,10,-0.803
1785,11,-2.546
1785,12,-6.212
1786,1,-7.481
1786,2,-5.445
1786,3,-4.581
1786,4,-1.349
1786,5,3.29
1786,6,7.495
1786,7,8.699
1786,8,9.108
1786,9,5.106
1786,10,0.037
1786,11,-5.124
1786,12,-6.843
1787,1,-2.729
1787,2,-2.791
1787,3,-2.864
1787,4,-2.445
1787,5,3.431
1787,6,7.507
1787,7,7.903
1787,8,7.155
1787,9,4.203
1787,10,-0.327
1787,11,-4.351
1787,12,-6.251
1788,1,-5.982
1788,2,-5.015
1788,3,-4.933
1788,4,0.803
1788,5,3.104
1788,6,7.647
1788,7,10.663
1788,8,8.789
1788,9,5.391
1788,10,0.76
1788,11,-1.765
1788,12,-8.24
1789,1,-4.969
1789,2,-4.591
1789,3,-5.839
1789,4,-1.864
1789,5,3.173
1789,6,8.069
1789,7,9.948
1789,8,8.805
1789,9,5.471
1789,10,0.346
1789,11,-2.491
1789,12,-2.99
1790,1,-3.387
1790,2,-2.463
1790,3,-1.969
1790,4,-1.955
1790,5,3.756
1790,6,6.676
1790,7,7.867
1790,8,7.408
1790,9,4.07
1790,10,0.042
1790,11,-3.704
