Year,Month,Actual Temperature
1809,7,24.591
1809,8,25.681
1809,9,22.003
1809,10,18.098
1809,11,11.729
1809,12,7.659
1810,1,6.901
1810,2,9.843
1810,3,14.282
1810,4,14.781
1810,5,17.673
1810,6,21.864
1810,7,25.061
1810,8,25.02
1810,9,20.874
1810,10,16.835
1810,11,11.864
1810,12,8.599
1811,1,7.458
1811,2,9.514
1811,3,13.049
1811,4,14.927
1811,5,18.438
1811,6,22.271
1811,7,24.043
1811,8,25.435
1811,9,21.919
1811,10,17.009
1811,11,11.545
1811,12,9.572
1812,1,7.073
1812,2,9.048
1812,3,11.55
1812,4,15.188
1812,5,16.896
1812,6,22.929
1812,7,26.334
1812,8,27.369
1812,9,22.252
1812,10,17.539
1812,11,13.695
1812,12,9.043
1813,1,6.523
1813,2,10.537
1813,3,11.793
1813,4,15.411
1813,5,18.537
1813,6,22.552
1813,7,25.51
1813,8,25.607
1813,9,22.593
1813,10,17.772
1813,11,14.097
1813,12,9.22
1814,1,7.813
1814,2,9.364
1814,3,11.282
1814,4,14.88
1814,5,17.714
1814,6,22.689
1814,7,24.741
1814,8,25.26
1814,9,21.718
1814,10,16.762
1814,11,13.762
1814,12,11.495
1815,1,7.534
1815,2,10.278
1815,3,13.074
1815,4,14.614
1815,5,18.409
1815,6,21.22
1815,7,26.425
1815,8,25.884
1815,9,23.013
1815,10,17.173
1815,11,11.485
1815,12,7.519
1816,1,8.346
1816,2,8.152
1816,3,12.756
1816,4,15.235
1816,5,18.954
1816,6,21.494
1816,7,24.34
1816,8,25.117
1816,9,21.744
1816,10,16.558
1816,11,12.627
1816,12,9.034
1817,1,9.187
1817,2,12.781
1817,3,15.341
1817,4,16.392
1817,5,18.135
1817,6,21.468
1817,7,24.638
1817,8,25.218
1817,9,20.946
1817,10,17.187
1817,11,14.126
1817,12,8.761
1818,1,9.073
1818,2,11.138
1818,3,15.479
1818,4,17.024
1818,5,18.499
1818,6,23.145
1818,7,25.861
1818,8,25.483
1818,9,22.222
1818,10,17.265
1818,11,13.895
1818,12,9.391
1819,1,8.843
1819,2,10.611
1819,3,12.882
1819,4,15.849
1819,5,18.916
1819,6,22.654
1819,7,25.631
1819,8,24.95
1819,9,22.279
1819,10,17.68
1819,11,12.101
1819,12,8.005
1820,1,6.808
1820,2,10.382
1820,3,12.845
1820,4,16.974
1820,5,19.944
1820,6,23.489
1820,7,26.67
1820,8,25.434
1820,9,22.524
1820,10,16.396
1820,11,11.734
1820,12,8.065
1821,1,9.384
1821,2,10.862
1821,3,13.712
1821,4,14.991
1821,5,19.417
1821,6,22.631
1821,7,26.038
1821,8,26.466
1821,9,23.278
1821,10,17.937
1821,11,12.877
1821,12,9.648
1822,1,7.649
1822,2,11.335
1822,3,15.687
1822,4,16.322
1822,5,19.142
1822,6,23.518
1822,7,26.554
1822,8,25.892
1822,9,22.296
1822,10,16.641
1822,11,12.215
1822,12,7.285
1823,1,8.979
1823,2,10.436
1823,3,12.955
1823,4,14.812
1823,5,19.424
1823,6,22.771
1823,7,26.499
1823,8,26.29
1823,9,23.15
1823,10,16.911
1823,11,13.046
1823,12,9.303
1824,1,8.151
1824,2,10.708
1824,3,13.809
1824,4,16.399
1824,5,19.231
1824,6,23.059
1824,7,27.093
1824,8,25.835
1824,9,22.84
1824,10,17.72
1824,11,13.708
1824,12,10.806
1825,1,8.753
1825,2,10.542
1825,3,13.287
1825,4,16.748
1825,5,19.208
1825,6,23.602
1825,7,26.043
1825,8,26.081
1825,9,23.221
1825,10,17.611
1825,11,12.112
1825,12,8.739
1826,1,8.238
1826,2,10.573
1826,3,14.091
1826,4,16.384
1826,5,19.573
1826,6,23.332
1826,7,26.617
1826,8,26.113
1826,9,22.044
1826,10,17.723
1826,11,12.979
1826,12,8.906
1827,1,8.362
1827,2,10.254
1827,3,14.446
1827,4,17.11
1827,5,19.426
1827,6,23.396
1827,7,27.011
1827,8,26.311
1827,9,22.327
1827,10,17.095
1827,11,12.861
1827,12,8.785
1828,1,8.541
1828,2,9.733
1828,3,14.159
1828,4,16.4
1828,5,19.305
1828,6,24.011
1828,7,26.035
1828,8,25.565
1828,9,21.746
1828,10,17.607
1828,11,13.362
1828,12,8.858
1829,1,8.107
1829,2,10.237
1829,3,14.117
1829,4,16.101
1829,5,19.15
1829,6,23.155
1829,7,26.644
1829,8,26.489
1829,9,21.453
1829,10,16.768
1829,11,13.217
1829,12,8.28
1830,1,7.714
1830,2,10.882
1830,3,14.199
1830,4,17.382
1830,5,19.202
1830,6,22.884
1830,7,27.635
1830,8,26.139
1830,9,21.897
1830,10,18.11
1830,11,13.873
1830,12,9.301
1831,1,9.289
1831,2,11.163
1831,3,14.144
1831,4,15.772
1831,5,19.665
1831,6,24.606
1831,7,26.546
1831,8,25.436
1831,9,21.653
1831,10,17.668
1831,11,12.844
1831,12,8.285
1832,1,7.635
1832,2,9.031
1832,3,12.819
1832,4,15.853
1832,5,19.612
1832,6,23.118
1832,7,26.876
1832,8,25.83
1832,9,22.351
1832,10,18.186
1832,11,11.877
1832,12,7.591
1833,1,9.07
1833,2,11.147
1833,3,12.431
1833,4,15.709
1833,5,19.178
1833,6,23.98
1833,7,25.573
1833,8,25.715
1833,9,22.192
1833,10,16.563
1833,11,13.571
1833,12,8.839
1834,1,8.478
1834,2,10.54
1834,3,14.737
1834,4,16.825
1834,5,19.59
1834,6,23.926
1834,7,26.218
1834,8,25.328
1834,9,23.616
1834,10,18.277
1834,11,13.593
1834,12,9.464
1835,1,9.694
1835,2,11.028
1835,3,13.543
1835,4,16.01
1835,5,18.903
1835,6,22.677
1835,7,26.275
1835,8,24.978
1835,9,21.399
1835,10,16.837
1835,11,11.877
1835,12,7.266
1836,1,8.546
1836,2,10.029
1836,3,13.973
1836,4,15.396
1836,5,18.08
1836,6,23.624
1836,7,27.57
1836,8,25.928
1836,9,21.751
1836,10,17.946
1836,11,11.798
1836,12,8.515
1837,1,8.33
1837,2,11.342
1837,3,11.983
1837,4,14.251
1837,5,18.775
1837,6,23.613
1837,7,26.706
1837,8,26.561
1837,9,22.176
1837,10,17.499
1837,11,12.028
1837,12,9.803
1838,1,7.742
1838,2,10.713
1838,3,13.183
1838,4,15.477
1838,5,18.565
1838,6,23.28
1838,7,27.122
1838,8,27.04
1838,9,22.586
1838,10,17.48
1838,11,13.342
1838,12,8.177
1839,1,7.26
1839,2,10.554
1839,3,12.405
1839,4,15.999
1839,5,18.943
1839,6,23.252
1839,7,26.719
1839,8,27.763
1839,9,22.136
1839,10,16.853
1839,11,11.512
1839,12,8.733
1840,1,9.336
1840,2,10.424
1840,3,12.573
1840,4,14.859
1840,5,19.313
1840,6,24.706
1840,7,26.791
1840,8,26.003
1840,9,22.488
1840,10,17.595
1840,11,12.321
1840,12,8.384
1841,1,7.278
1841,2,10.692
1841,3,13.012
1841,4,15.293
1841,5,19.379
1841,6,23.243
1841,7,25.861
1841,8,26.326
1841,9,22.605
1841,10,17.411
1841,11,12.582
1841,12,8.417
1842,1,7.465
1842,2,11.382
1842,3,14.894
1842,4,14.99
1842,5,19.696
1842,6,24.64
1842,7,26.918
